"imgName","lat","lng","dataTime","remark","uploader","marker","checker","label","createdAt","updatedAt","sidewalk","protective","wheelchair","occupation","walkRisk","riskRate","purpose","imgUrl","_id"
311,24.9641851569737,121.190464496613,"2022-12-28T15:12:00.000Z","","63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a",,"符合規定","2022-12-28T15:14:22.478Z","2022-12-28T17:21:58.259Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）","有機車行駛","總是如此(100%~95%)","採購食物|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ac5d4e4ee1ac4972632826.jpg","63ac5d4e4ee1ac4972632826"
312,24.9644444444444,121.190833333333,"2022-12-28T15:15:00.000Z",,"63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a",,"符合規定","2022-12-28T15:16:49.728Z","2022-12-28T17:24:26.630Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","無人行道或騎樓","總是如此(100%~95%)","採購食物|休閒|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ac5de14ee1ac2903632827.jpg","63ac5de14ee1ac2903632827"
313,24.9652777777778,121.191111111111,"2022-12-28T15:21:00.000Z","","63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a",,"符合規定","2022-12-28T15:22:34.751Z","2022-12-28T17:25:25.514Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ac5f3a4ee1ac3669632828.jpg","63ac5f3a4ee1ac3669632828"
314,24.9656504394701,121.190915107727,"2022-12-28T15:23:00.000Z",,"63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a","63b29f74181b962669dffd90","符合規定","2022-12-28T15:25:03.990Z","2023-01-02T09:13:03.909Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","休閒|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ac5fcf4ee1ac80b0632829.jpg","63ac5fcf4ee1ac80b0632829"
315,24.9661930061716,121.19008898735,"2022-12-28T15:30:00.000Z",,"63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a",,"符合規定","2022-12-28T15:31:30.823Z","2022-12-28T17:23:33.190Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|無佔用或阻礙","有機車行駛","通常如此(94~80%)","休閒|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ac61524ee1ac1c9963282b.jpg","63ac61524ee1ac1c9963282b"
316,24.9663888888889,121.189166666667,"2022-12-28T15:32:00.000Z","有較寬的水溝蓋但在某處會中斷，一不注意會踩進水中","63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a",,"符合規定","2022-12-28T15:34:30.557Z","2022-12-28T17:23:23.903Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|無佔用或阻礙","有汽車行駛","通常如此(94~80%)","通學|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ac62064ee1ace1c963282c.jpg","63ac62064ee1ace1c963282c"
317,24.9661111111111,121.1875,"2022-12-28T15:36:00.000Z",,"63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a",,"符合規定","2022-12-28T15:37:27.875Z","2022-12-28T17:23:11.016Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","通常如此(94~80%)","通學|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ac62b74ee1ac180e63282d.jpg","63ac62b74ee1ac180e63282d"
318,24.9660193104778,121.187444329262,"2022-12-28T15:37:00.000Z",,"63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a",,"符合規定","2022-12-28T15:38:37.209Z","2022-12-28T17:23:00.189Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","無人行道或騎樓","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ac62fd4ee1ac57b163282e.jpg","63ac62fd4ee1ac57b163282e"
319,24.967380987055,121.188050508499,"2022-12-28T15:41:00.000Z",,"63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a",,"符合規定","2022-12-28T15:42:21.230Z","2022-12-28T17:22:48.959Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ac63dd4ee1ac608363282f.jpg","63ac63dd4ee1ac608363282f"
320,24.967380987055,121.189493536949,"2022-12-28T15:43:00.000Z",,"63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a",,"符合規定","2022-12-28T15:44:16.262Z","2022-12-28T17:22:34.490Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","常如此(79~50%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ac64504ee1ac3dc8632831.jpg","63ac64504ee1ac3dc8632831"
321,24.9672171813972,121.191086769104,"2022-12-28T15:45:00.000Z","石板人行道因為樹的生長導致不平整，多數人選擇走馬路","63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a",,"符合規定","2022-12-28T15:48:38.783Z","2022-12-28T17:22:23.516Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅無法通行（窄於100公分）","公共設施阻礙（樹穴）","無車輛行駛","總是如此(100%~95%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ac65564ee1ac5a61632832.jpg","63ac65564ee1ac5a61632832"
322,24.1237916666667,120.683172222222,"2022-12-28T23:46:00.000Z",,"63ab8f694ee1ac66886327d2",,,,"2022-12-28T23:48:55.220Z","2022-12-28T23:48:55.220Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","休閒|其他|採購日用|工作|通學|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63acd5e74ee1ac7a1c632834.jpg","63acd5e74ee1ac7a1c632834"
323,24.1237138888889,120.683152777778,"2022-12-28T23:47:00.000Z",,"63ab8f694ee1ac66886327d2",,,,"2022-12-28T23:49:59.667Z","2022-12-28T23:49:59.667Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）","有機車行駛","總是如此(100%~95%)","採購食物|採購日用|工作|通學|其他|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63acd6274ee1ac223f632835.jpg","63acd6274ee1ac223f632835"
324,24.1345916666667,120.676452777778,"2022-12-29T00:04:00.000Z","1、公車站牌兩旁緊鄰電箱及樹，及機車停車格，等公車無立足之地。
2、機車停車格畫設在人行道上，致人行道上機車往來川流不息，造成行人危害。","63ab8f694ee1ac66886327d2",,,,"2022-12-29T00:24:18.373Z","2022-12-29T00:24:18.373Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|公共設施阻礙（有停車格）|公共設施阻礙（樹穴）","有機車行駛","總是如此(100%~95%)","其他|休閒|採購日用|工作|通學|就醫、照護|採購食物|親子活動","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63acde324ee1ac368f632837.jpg","63acde324ee1ac368f632837"
325,24.8736423313501,120.997730736187,"2022-12-28T23:25:00.000Z",,"63acec774ee1ac170d632839",,,,"2022-12-29T01:52:25.588Z","2022-12-29T01:52:25.588Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學|採購食物|工作|休閒|採購日用|就醫、照護","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63acf2d94ee1ac3b7663283a.jpg","63acf2d94ee1ac3b7663283a"
326,24.2317258746926,120.55212020874,"2022-12-29T02:27:00.000Z","","63acfb914ee1ac4a3163283b",,,,"2022-12-29T02:30:23.508Z","2022-12-29T02:46:53.801Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅無法通行（窄於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）","有機車行駛","總是如此(100%~95%)","通學|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63acfbbf4ee1ac667963283c.jpg","63acfbbf4ee1ac667963283c"
327,24.2321833333333,120.551133333333,"2022-12-29T03:15:00.000Z",,"63acfb914ee1ac4a3163283b",,,,"2022-12-29T03:16:20.745Z","2022-12-29T03:16:20.745Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","就醫、照護|採購日用|通學|工作|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad06844ee1ac0dca63283d.jpg","63ad06844ee1ac0dca63283d"
328,24.2333305555556,120.557152777778,"2022-12-29T03:16:00.000Z",,"63acfb914ee1ac4a3163283b",,,,"2022-12-29T03:17:28.876Z","2022-12-29T03:17:28.876Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","無人行道或騎樓","總是如此(100%~95%)","親子活動|就醫、照護|通學|工作|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad06c84ee1ac1d3363283e.jpg","63ad06c84ee1ac1d3363283e"
329,24.2349673682368,120.559029579163,"2022-12-29T03:20:00.000Z",,"63acfb914ee1ac4a3163283b",,,,"2022-12-29T03:21:55.447Z","2022-12-29T03:21:55.447Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）","有機車行駛","總是如此(100%~95%)","就醫、照護|通學|工作|採購日用|採購食物|休閒|親子活動","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad07d34ee1acbeda632840.jpg","63ad07d34ee1acbeda632840"
330,24.2359652610568,120.56148648262,"2022-12-29T03:25:00.000Z",,"63acfb914ee1ac4a3163283b",,,,"2022-12-29T03:26:23.293Z","2022-12-29T03:26:23.293Z","有設置人行道或騎樓","標線人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","就醫、照護|通學|工作|親子活動","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad08df4ee1ac5e4a632842.jpg","63ad08df4ee1ac5e4a632842"
331,25.0453742795605,121.540310382843,"2022-12-28T11:01:00.000Z","","63abd2c34ee1ac0b666327f0",,,,"2022-12-29T03:55:49.814Z","2022-12-29T03:58:58.774Z","有設置人行道或騎樓","標線人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（有停車格）","有汽車行駛","通常如此(94~80%)","通學|親子活動","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad0fc54ee1ac22b3632856.jpg","63ad0fc54ee1ac22b3632856"
332,25.0453305394004,121.540256738663,"2022-12-28T11:02:00.000Z","","63abd2c34ee1ac0b666327f0",,,,"2022-12-29T03:57:25.049Z","2022-12-29T04:00:22.513Z","有設置人行道或騎樓","標線人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","親子活動|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad10254ee1ac6298632857.jpg","63ad10254ee1ac6298632857"
333,23.6465908333333,120.561145555556,"2022-12-29T04:17:00.000Z",,"63a5b57e4ee1ac1b54632752",,,,"2022-12-29T04:36:08.220Z","2022-12-29T04:36:08.220Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad19384ee1ac98fa63285b.jpg","63ad19384ee1ac98fa63285b"
334,23.6470469705245,120.56122294099,"2022-12-29T04:17:00.000Z",,"63a5b57e4ee1ac1b54632752",,,,"2022-12-29T04:38:24.048Z","2022-12-29T04:38:24.048Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","通常如此(94~80%)","休閒|親子活動|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad19c04ee1ac739163285c.jpg","63ad19c04ee1ac739163285c"
335,23.6464908333333,120.5615575,"2022-12-29T04:19:00.000Z",,"63a5b57e4ee1ac1b54632752","63b29f74181b962669dffd90",,"","2022-12-29T04:40:20.899Z","2023-01-03T10:34:33.067Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad1a344ee1ac755463285d.jpg","63ad1a344ee1ac755463285d"
336,24.9621492152578,121.303454888849,"2022-12-28T01:03:00.000Z",,"63a79c3d4ee1ac3539632758",,,,"2022-12-29T04:52:57.221Z","2022-12-29T04:52:57.221Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","無人行道或騎樓","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad1d294ee1ac4d0f63285e.jpg","63ad1d294ee1ac4d0f63285e"
337,23.6465778009876,120.561298055852,"2022-12-29T04:50:00.000Z",,"63a5b57e4ee1ac1b54632752",,,,"2022-12-29T04:53:46.095Z","2022-12-29T04:53:46.095Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購食物|採購日用|通學|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad1d5a4ee1ac15e363285f.jpg","63ad1d5a4ee1ac15e363285f"
338,24.9831417,121.4497245,"2022-12-29T04:54:00.000Z",,"63a7d9f94ee1ac2d6e63276e",,,,"2022-12-29T04:55:19.827Z","2022-12-29T04:55:19.827Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙|私人佔用（臨時停車）","無車輛行駛","有時如此(49~30%)","通學|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad1db74ee1ac63c9632860.jpg","63ad1db74ee1ac63c9632860"
339,23.6471372942585,120.561087386078,"2022-12-29T04:52:00.000Z",,"63a5b57e4ee1ac1b54632752",,,,"2022-12-29T04:56:41.005Z","2022-12-29T04:56:41.005Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（有停車格）|公共設施阻礙（樹穴）|公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","親子活動|採購食物|休閒|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad1e084ee1acb00e632861.jpg","63ad1e084ee1acb00e632861"
340,23.6404915468633,120.556894101259,"2022-12-29T04:59:00.000Z",,"63a5b57e4ee1ac1b54632752",,,,"2022-12-29T05:01:31.559Z","2022-12-29T05:01:31.559Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","通常如此(94~80%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad1f2b4ee1ac3291632862.jpg","63ad1f2b4ee1ac3291632862"
341,24.1434361111111,120.654983333333,"2022-12-29T02:24:00.000Z",,"63aafbf84ee1ac0e056327cd","63b29f74181b962669dffd90",,"","2022-12-29T08:09:39.702Z","2023-01-03T10:34:48.867Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購日用|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad4b434ee1ac4d28632866.jpg","63ad4b434ee1ac4d28632866"
342,24.1434166666667,120.655066666667,"2022-12-29T02:24:00.000Z",,"63aafbf84ee1ac0e056327cd","63b29f74181b962669dffd90",,"","2022-12-29T08:10:53.415Z","2023-01-04T05:47:17.815Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","無人行道或騎樓","總是如此(100%~95%)","採購日用|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad4b8d4ee1acc6ad632867.jpg","63ad4b8d4ee1acc6ad632867"
343,22.6294169,120.345419,"2022-12-29T08:10:00.000Z",,"63aaee394ee1acc9896327c1",,,,"2022-12-29T08:11:08.184Z","2022-12-29T08:11:08.184Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","偶爾如此(29~10%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad4b9c4ee1acf028632868.jpg","63ad4b9c4ee1acf028632868"
344,24.1437027777778,120.655088888889,"2022-12-29T02:25:00.000Z",,"63aafbf84ee1ac0e056327cd",,,,"2022-12-29T08:12:02.921Z","2022-12-29T08:12:02.921Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","公共設施阻礙（有停車格）|私人佔用（商家、住家）|沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad4bd24ee1ac3cd3632869.jpg","63ad4bd24ee1ac3cd3632869"
345,24.8724402254655,120.997484424218,"2022-12-28T23:47:00.000Z",,"63acec774ee1ac170d632839",,,,"2022-12-29T08:42:51.080Z","2022-12-29T08:42:51.080Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學|採購食物|採購日用|工作|休閒|親子活動|就醫、照護","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ad530b4ee1ac191d63286a.jpg","63ad530b4ee1ac191d63286a"
